student_id,course_id,quiz_count,avg_score,slope,intercept,r_squared,p_value_slope,score_sequence,trajectory_label
38934,4631,6,93.3333,-2.285714,101.3333,0.1714,0.41443,"100.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
38935,4631,6,76.6667,6.285714,54.6667,0.1347,0.474207,"60.0,100.0,20.0,100.0,80.0,100.0",Improver
38936,4631,6,86.6667,3.428571,74.6667,0.3857,0.188187,"80.0,80.0,80.0,100.0,80.0,100.0",Steady High Performer
38937,4631,6,80.0,4.571429,64.0,0.2286,0.337502,"80.0,80.0,60.0,60.0,100.0,100.0",Steady High Performer
38938,4631,6,83.3333,4.0,69.3333,0.2471,0.315825,"80.0,80.0,60.0,100.0,80.0,100.0",Steady High Performer
38940,4631,4,75.0,2.0,70.0,0.0182,0.86516,"60.0,80.0,100.0,60.0",Steady High Performer
38941,4631,6,73.3333,-8.0,101.3333,0.2471,0.315825,"100.0,80.0,100.0,20.0,80.0,60.0",Decliner
38942,4631,6,93.3333,-2.285714,101.3333,0.1714,0.41443,"100.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
38944,4631,6,83.3333,2.857143,73.3333,0.0739,0.602298,"80.0,100.0,60.0,60.0,100.0,100.0",Steady High Performer
38946,4631,4,95.0,2.0,90.0,0.0667,0.741801,"100.0,80.0,100.0,100.0",Steady High Performer
38947,4631,6,63.3333,14.285714,13.3333,0.8242,0.012348,"20.0,40.0,60.0,80.0,100.0,80.0",Improver
38950,4631,4,70.0,8.0,50.0,0.16,0.6,"60.0,80.0,40.0,100.0",Improver
38951,4631,4,65.0,-18.0,110.0,0.4629,0.319664,"100.0,80.0,20.0,60.0",Decliner
38952,4631,6,60.0,10.285714,24.0,0.2571,0.304559,"40.0,60.0,60.0,0.0,100.0,100.0",Improver
38953,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
38954,4631,6,90.0,5.142857,72.0,0.7714,0.021312,"80.0,80.0,80.0,100.0,100.0,100.0",Improver
38955,4631,6,73.3333,3.428571,61.3333,0.0701,0.612055,"40.0,80.0,100.0,60.0,100.0,60.0",Steady High Performer
38960,4631,3,60.0,40.0,-20.0,1.0,0.0,"20.0,60.0,100.0",Improver
38961,4631,4,70.0,-8.0,90.0,0.0471,0.78307,"100.0,80.0,0.0,100.0",Decliner
38962,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,80.0,100.0,100.0,100.0,80.0",Steady High Performer
38964,4631,4,95.0,6.0,80.0,0.6,0.225403,"80.0,100.0,100.0,100.0",Improver
38966,4631,3,73.3333,-20.0,113.3333,0.4286,0.545629,"80.0,100.0,40.0",Decliner
38967,4631,4,95.0,6.0,80.0,0.6,0.225403,"80.0,100.0,100.0,100.0",Improver
38968,4631,6,83.3333,1.714286,77.3333,0.0266,0.757522,"100.0,80.0,60.0,60.0,100.0,100.0",Steady High Performer
38969,4631,6,73.3333,8.0,45.3333,0.525,0.103346,"40.0,60.0,80.0,100.0,80.0,80.0",Improver
38971,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
38972,4631,6,90.0,0.571429,88.0,0.0041,0.904299,"100.0,60.0,100.0,100.0,100.0,80.0",Steady High Performer
38972,4656,11,41.2121,-0.121212,41.9394,0.0003,0.961019,"20.0,40.0,20.0,100.0,40.0,40.0,60.0,40.0,20.0,20.0,53.33",Stable Average
38973,4631,6,66.6667,5.714286,46.6667,0.0932,0.556368,"60.0,80.0,0.0,100.0,80.0,80.0",Improver
38974,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
38975,4631,6,73.3333,-0.0,73.3333,0.0,1.0,"100.0,100.0,20.0,20.0,100.0,100.0",Steady High Performer
38976,4631,6,73.3333,-8.0,101.3333,0.1615,0.429585,"80.0,100.0,80.0,100.0,0.0,80.0",Decliner
38977,4631,6,93.3333,-1.142857,97.3333,0.0429,0.693907,"100.0,80.0,100.0,100.0,100.0,80.0",Steady High Performer
38978,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
38979,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
38980,4631,6,80.0,0.0,80.0,0.0,1.0,"80.0,100.0,60.0,60.0,100.0,80.0",Steady High Performer
38981,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
38982,4631,6,76.6667,2.857143,66.6667,0.0739,0.602298,"80.0,80.0,40.0,80.0,100.0,80.0",Steady High Performer
38983,4631,6,86.6667,2.285714,78.6667,0.1714,0.41443,"80.0,80.0,80.0,100.0,100.0,80.0",Steady High Performer
38984,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
38985,4631,6,86.6667,2.285714,78.6667,0.1714,0.41443,"80.0,80.0,80.0,100.0,100.0,80.0",Steady High Performer
38986,4631,6,90.0,5.142857,72.0,0.7714,0.021312,"80.0,80.0,80.0,100.0,100.0,100.0",Improver
38987,4631,6,86.6667,2.285714,78.6667,0.0686,0.616186,"80.0,100.0,60.0,100.0,80.0,100.0",Steady High Performer
38988,4631,6,66.6667,3.428571,54.6667,0.0701,0.612055,"80.0,60.0,20.0,80.0,80.0,80.0",Steady High Performer
38989,4631,6,86.6667,-3.428571,98.6667,0.1543,0.441113,"100.0,100.0,80.0,80.0,60.0,100.0",Steady High Performer
38990,4631,6,56.6667,5.142857,38.6667,0.4084,0.171901,"40.0,40.0,60.0,80.0,60.0,60.0",Improver
38991,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
38992,4631,5,96.0,4.0,84.0,0.5,0.18169,"80.0,100.0,100.0,100.0,100.0",Steady High Performer
38993,4631,6,76.6667,-2.857143,86.6667,0.0523,0.663052,"100.0,80.0,40.0,80.0,100.0,60.0",Steady High Performer
38994,4631,6,70.0,-4.0,84.0,0.0609,0.637432,"80.0,100.0,20.0,100.0,60.0,60.0",Steady High Performer
38995,4631,6,83.3333,10.857143,45.3333,0.7547,0.024714,"40.0,80.0,80.0,100.0,100.0,100.0",Improver
38996,4631,6,76.6667,0.571429,74.6667,0.0021,0.931463,"80.0,100.0,40.0,60.0,100.0,80.0",Steady High Performer
38997,4631,6,96.6667,-0.571429,98.6667,0.0171,0.804726,"100.0,100.0,100.0,80.0,100.0,100.0",Steady High Performer
38998,4631,6,90.0,0.571429,88.0,0.0095,0.85408,"80.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
38999,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39000,4631,6,100.0,0.0,100.0,0.0,1.0,"100.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39001,4631,6,93.3333,-2.285714,101.3333,0.1714,0.41443,"100.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
39002,4631,6,86.6667,4.571429,70.6667,0.1247,0.49237,"80.0,100.0,40.0,100.0,100.0,100.0",Steady High Performer
39003,4631,5,72.0,6.0,54.0,0.1731,0.486004,"80.0,60.0,40.0,80.0,100.0",Improver
39004,4631,6,90.0,4.0,76.0,0.2,0.373901,"80.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39005,4631,6,93.3333,0.0,93.3333,0.0,1.0,"100.0,100.0,80.0,80.0,100.0,100.0",Steady High Performer
39007,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39008,4631,6,80.0,-1.142857,84.0,0.0048,0.896654,"100.0,100.0,20.0,80.0,100.0,80.0",Steady High Performer
39009,4631,6,60.0,8.0,32.0,0.1556,0.439068,"60.0,60.0,40.0,0.0,100.0,100.0",Improver
39010,4631,6,80.0,-3.428571,92.0,0.1286,0.485198,"100.0,80.0,60.0,80.0,100.0,60.0",Steady High Performer
39011,4631,6,80.0,1.142857,76.0,0.0286,0.748868,"60.0,100.0,80.0,80.0,80.0,80.0",Steady High Performer
39012,4631,5,88.0,0.0,88.0,0.0,1.0,"80.0,100.0,80.0,100.0,80.0",Steady High Performer
39013,4631,6,86.6667,5.714286,66.6667,0.4286,0.158302,"80.0,80.0,60.0,100.0,100.0,100.0",Improver
39014,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39014,4656,11,87.8788,-0.787879,92.6061,0.0298,0.612035,"100.0,80.0,100.0,80.0,100.0,60.0,100.0,80.0,100.0,100.0,66.67",Steady High Performer
39015,4631,6,80.0,9.142857,48.0,0.4571,0.140357,"60.0,80.0,40.0,100.0,100.0,100.0",Improver
39016,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39017,4631,6,86.6667,-3.428571,98.6667,0.1543,0.441113,"100.0,100.0,60.0,100.0,80.0,80.0",Steady High Performer
39018,4631,6,80.0,0.0,80.0,0.0,1.0,"80.0,80.0,60.0,100.0,100.0,60.0",Steady High Performer
39019,4631,6,90.0,4.0,76.0,0.2,0.373901,"80.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39019,4656,11,76.3636,-1.272727,84.0,0.079,0.402351,"100.0,60.0,100.0,80.0,60.0,60.0,80.0,80.0,80.0,60.0,80.0",Steady High Performer
39020,4631,6,56.6667,14.285714,6.6667,0.6019,0.06974,"40.0,20.0,20.0,80.0,100.0,80.0",Improver
39021,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
39022,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39023,4631,6,86.6667,-2.285714,94.6667,0.0686,0.616186,"100.0,100.0,80.0,60.0,80.0,100.0",Steady High Performer
39024,4631,6,56.6667,14.285714,6.6667,0.8242,0.012348,"40.0,20.0,40.0,60.0,80.0,100.0",Improver
39025,4631,6,90.0,0.571429,88.0,0.0095,0.85408,"80.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
39026,4631,6,96.6667,0.571429,94.6667,0.0171,0.804726,"100.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39027,4631,6,73.3333,4.571429,57.3333,0.0686,0.616186,"100.0,60.0,20.0,60.0,100.0,100.0",Steady High Performer
39028,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39029,4631,6,86.6667,-2.285714,94.6667,0.0686,0.616186,"100.0,100.0,60.0,80.0,100.0,80.0",Steady High Performer
39030,4631,6,80.0,3.428571,68.0,0.0857,0.573392,"60.0,100.0,60.0,100.0,60.0,100.0",Steady High Performer
39031,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
39032,4631,6,60.0,8.0,32.0,0.35,0.216119,"60.0,40.0,40.0,40.0,100.0,80.0",Improver
39033,4631,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39034,4631,6,90.0,-0.571429,92.0,0.0095,0.85408,"80.0,100.0,100.0,80.0,100.0,80.0",Steady High Performer
39035,4631,6,86.6667,0.0,86.6667,0.0,1.0,"100.0,100.0,40.0,100.0,80.0,100.0",Steady High Performer
39036,4631,6,56.6667,-2.857143,66.6667,0.0739,0.602298,"60.0,80.0,40.0,40.0,80.0,40.0",Stable Average
39037,4631,6,100.0,0.0,100.0,0.0,1.0,"100.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39038,4631,6,86.6667,2.285714,78.6667,0.1714,0.41443,"80.0,80.0,80.0,100.0,100.0,80.0",Steady High Performer
39039,4631,6,83.3333,5.142857,65.3333,0.0902,0.56312,"80.0,100.0,20.0,100.0,100.0,100.0",Improver
39040,4631,6,90.0,6.285714,68.0,0.4939,0.119393,"60.0,100.0,80.0,100.0,100.0,100.0",Improver
39041,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39042,4631,6,76.6667,2.857143,66.6667,0.033,0.73064,"80.0,100.0,40.0,40.0,100.0,100.0",Steady High Performer
39043,4631,6,80.0,6.857143,56.0,0.5143,0.108701,"80.0,60.0,60.0,80.0,100.0,100.0",Improver
39044,4631,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39045,4631,6,100.0,0.0,100.0,0.0,1.0,"100.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39046,4631,6,76.6667,1.714286,70.6667,0.1543,0.441113,"80.0,60.0,80.0,80.0,80.0,80.0",Steady High Performer
39047,4631,6,90.0,4.0,76.0,0.2,0.373901,"80.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39048,4631,6,56.6667,-2.857143,66.6667,0.019,0.794745,"80.0,100.0,0.0,20.0,60.0,80.0",Stable Average
39049,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39050,4631,6,83.3333,4.0,69.3333,0.1024,0.536302,"40.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
39051,4631,6,70.0,-2.857143,80.0,0.0649,0.626038,"80.0,80.0,40.0,100.0,60.0,60.0",Steady High Performer
39052,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39054,4631,6,83.3333,6.285714,61.3333,0.253,0.309184,"80.0,80.0,40.0,100.0,100.0,100.0",Improver
39055,4631,6,66.6667,8.0,38.6667,0.1615,0.429585,"40.0,100.0,40.0,20.0,100.0,100.0",Improver
39056,4631,6,90.0,0.571429,88.0,0.0095,0.85408,"80.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
39057,4631,6,63.3333,7.428571,37.3333,0.1434,0.45909,"60.0,60.0,60.0,0.0,100.0,100.0",Improver
39058,4631,6,80.0,3.428571,68.0,0.0643,0.62783,"80.0,100.0,40.0,60.0,100.0,100.0",Steady High Performer
39059,4631,6,63.3333,-7.428571,89.3333,0.2733,0.28725,"80.0,100.0,60.0,20.0,60.0,60.0",Decliner
39060,4631,6,93.3333,-4.571429,109.3333,0.6857,0.041795,"100.0,100.0,100.0,100.0,80.0,80.0",Steady High Performer
39061,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39062,4631,6,86.6667,0.0,86.6667,0.0,1.0,"100.0,100.0,60.0,60.0,100.0,100.0",Steady High Performer
39063,4631,6,93.3333,1.142857,89.3333,0.0171,0.804726,"100.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39064,4631,6,83.3333,-1.714286,89.3333,0.0266,0.757522,"80.0,100.0,60.0,100.0,100.0,60.0",Steady High Performer
39065,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,80.0,100.0,100.0,100.0,80.0",Steady High Performer
39066,4631,6,73.3333,-8.0,101.3333,0.1826,0.398026,"100.0,100.0,20.0,100.0,80.0,40.0",Decliner
39067,4631,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39068,4631,6,83.3333,-0.571429,85.3333,0.005,0.893668,"80.0,100.0,60.0,100.0,80.0,80.0",Steady High Performer
39069,4631,6,93.3333,2.285714,85.3333,0.1714,0.41443,"80.0,100.0,100.0,80.0,100.0,100.0",Steady High Performer
39070,4631,6,80.0,3.428571,68.0,0.0857,0.573392,"60.0,60.0,100.0,100.0,100.0,60.0",Steady High Performer
39071,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39072,4631,6,83.3333,2.857143,73.3333,0.1261,0.489823,"80.0,80.0,60.0,100.0,100.0,80.0",Steady High Performer
39073,4631,6,83.3333,6.285714,61.3333,0.3576,0.209898,"60.0,100.0,60.0,80.0,100.0,100.0",Improver
39074,4631,6,66.6667,8.0,38.6667,0.3818,0.191094,"40.0,40.0,100.0,60.0,80.0,80.0",Improver
39075,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39076,4631,6,86.6667,5.714286,66.6667,0.4286,0.158302,"60.0,100.0,80.0,80.0,100.0,100.0",Improver
39077,4631,6,83.3333,6.285714,61.3333,0.253,0.309184,"80.0,80.0,40.0,100.0,100.0,100.0",Improver
39078,4631,6,90.0,2.857143,80.0,0.102,0.53714,"60.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39079,4631,6,86.6667,2.285714,78.6667,0.0686,0.616186,"80.0,100.0,60.0,100.0,80.0,100.0",Steady High Performer
39080,4631,6,90.0,0.571429,88.0,0.0041,0.904299,"100.0,100.0,60.0,80.0,100.0,100.0",Steady High Performer
39081,4631,6,93.3333,1.142857,89.3333,0.0171,0.804726,"100.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39083,4631,6,63.3333,-1.714286,69.3333,0.0146,0.81991,"100.0,60.0,20.0,60.0,60.0,80.0",Steady High Performer
39084,4631,6,40.0,-3.428571,52.0,0.2571,0.304559,"60.0,40.0,40.0,20.0,40.0,40.0",Stable Average
39085,4631,6,90.0,-2.857143,100.0,0.2381,0.326164,"100.0,100.0,80.0,80.0,100.0,80.0",Steady High Performer
39086,4631,6,60.0,2.285714,52.0,0.0571,0.648261,"40.0,80.0,40.0,80.0,60.0,60.0",Steady High Performer
39087,4631,6,86.6667,4.571429,70.6667,0.2743,0.28624,"60.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
39088,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39089,4631,6,86.6667,3.428571,74.6667,0.1543,0.441113,"60.0,100.0,80.0,100.0,100.0,80.0",Steady High Performer
39090,4631,5,88.0,-4.0,100.0,0.3333,0.308068,"100.0,80.0,100.0,80.0,80.0",Steady High Performer
39091,4631,5,92.0,-4.0,104.0,0.125,0.559404,"100.0,100.0,100.0,60.0,100.0",Steady High Performer
39092,4631,6,50.0,-4.0,64.0,0.0519,0.664339,"80.0,80.0,0.0,20.0,60.0,60.0",Stable Average
39093,4631,6,53.3333,10.285714,17.3333,0.6312,0.059028,"20.0,60.0,40.0,40.0,80.0,80.0",Improver
39094,4631,6,76.6667,14.285714,26.6667,0.6957,0.038998,"20.0,80.0,60.0,100.0,100.0,100.0",Improver
39095,4631,6,90.0,-5.142857,108.0,0.7714,0.021312,"100.0,100.0,100.0,80.0,80.0,80.0",Steady High Performer
39096,4631,6,66.6667,-8.0,94.6667,0.2471,0.315825,"100.0,100.0,20.0,60.0,60.0,60.0",Decliner
39097,4631,6,76.6667,5.142857,58.6667,0.131,0.480803,"60.0,100.0,60.0,40.0,100.0,100.0",Improver
39098,4631,6,86.6667,5.714286,66.6667,0.4286,0.158302,"80.0,80.0,60.0,100.0,100.0,100.0",Improver
39099,4631,6,90.0,6.285714,68.0,0.4939,0.119393,"60.0,100.0,80.0,100.0,100.0,100.0",Improver
39100,4631,5,48.0,-2.0,54.0,0.0833,0.637618,"60.0,40.0,40.0,60.0,40.0",Stable Average
39101,4631,4,55.0,18.0,10.0,0.6,0.225403,"40.0,40.0,40.0,100.0",Improver
39102,4631,6,40.0,-1.142857,44.0,0.0071,0.873529,"60.0,60.0,0.0,20.0,40.0,60.0",Stable Average
39103,4631,6,73.3333,4.571429,57.3333,0.1714,0.41443,"60.0,80.0,40.0,100.0,80.0,80.0",Steady High Performer
39104,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39105,4631,6,76.6667,2.857143,66.6667,0.0523,0.663052,"40.0,80.0,100.0,100.0,80.0,60.0",Steady High Performer
39106,4631,5,68.0,6.0,50.0,0.0523,0.711309,"100.0,0.0,80.0,60.0,100.0",Improver
39107,4631,6,43.3333,0.571429,41.3333,0.005,0.893668,"40.0,40.0,60.0,20.0,60.0,40.0",Stable Average
39109,4631,6,86.6667,9.142857,54.6667,0.4987,0.116807,"40.0,100.0,80.0,100.0,100.0,100.0",Improver
39110,4631,6,66.6667,-1.142857,70.6667,0.005,0.893668,"80.0,80.0,20.0,100.0,40.0,80.0",Steady High Performer
39111,4631,6,83.3333,-0.571429,85.3333,0.005,0.893668,"80.0,100.0,80.0,80.0,60.0,100.0",Steady High Performer
39112,4631,6,86.6667,2.285714,78.6667,0.0686,0.616186,"80.0,100.0,60.0,100.0,80.0,100.0",Steady High Performer
39113,4631,6,93.3333,1.142857,89.3333,0.0171,0.804726,"100.0,100.0,60.0,100.0,100.0,100.0",Steady High Performer
39114,4631,6,86.6667,6.857143,62.6667,0.3857,0.188187,"60.0,100.0,60.0,100.0,100.0,100.0",Improver
39115,4631,6,80.0,5.714286,60.0,0.1786,0.403864,"60.0,100.0,40.0,100.0,80.0,100.0",Improver
39116,4631,6,100.0,0.0,100.0,0.0,1.0,"100.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39117,4631,6,86.6667,1.142857,82.6667,0.0429,0.693907,"80.0,100.0,80.0,80.0,80.0,100.0",Steady High Performer
39118,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
39119,4631,6,83.3333,4.0,69.3333,0.2471,0.315825,"80.0,80.0,60.0,100.0,80.0,100.0",Steady High Performer
39120,4631,6,80.0,2.285714,72.0,0.0571,0.648261,"60.0,100.0,60.0,100.0,80.0,80.0",Steady High Performer
39121,4631,6,66.6667,0.0,66.6667,0.0,1.0,"60.0,100.0,20.0,80.0,80.0,60.0",Steady High Performer
39122,4631,6,70.0,4.0,56.0,0.2,0.373901,"60.0,80.0,40.0,80.0,80.0,80.0",Steady High Performer
39123,4631,6,73.3333,4.571429,57.3333,0.1714,0.41443,"60.0,80.0,40.0,100.0,80.0,80.0",Steady High Performer
39124,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39125,4631,6,76.6667,4.0,62.6667,0.0545,0.656045,"80.0,100.0,20.0,60.0,100.0,100.0",Steady High Performer
39126,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39127,4631,6,90.0,1.714286,84.0,0.0857,0.573392,"80.0,100.0,80.0,100.0,80.0,100.0",Steady High Performer
39128,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39129,4631,6,80.0,1.142857,76.0,0.0286,0.748868,"80.0,80.0,60.0,100.0,80.0,80.0",Steady High Performer
39130,4631,6,80.0,4.571429,64.0,0.2286,0.337502,"60.0,100.0,60.0,80.0,80.0,100.0",Steady High Performer
39131,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39132,4631,6,83.3333,1.714286,77.3333,0.0188,0.795537,"80.0,100.0,40.0,100.0,100.0,80.0",Steady High Performer
39133,4631,6,70.0,-10.857143,108.0,0.2645,0.296606,"100.0,100.0,20.0,100.0,80.0,20.0",Decliner
39134,4631,6,80.0,1.142857,76.0,0.0143,0.821569,"80.0,100.0,60.0,60.0,80.0,100.0",Steady High Performer
39135,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39136,4631,6,70.0,1.714286,64.0,0.0135,0.826285,"80.0,80.0,60.0,20.0,80.0,100.0",Steady High Performer
39137,4631,6,86.6667,2.285714,78.6667,0.0686,0.616186,"80.0,100.0,60.0,100.0,80.0,100.0",Steady High Performer
39138,4631,5,80.0,2.0,74.0,0.05,0.717686,"80.0,60.0,100.0,80.0,80.0",Steady High Performer
39139,4631,5,52.0,-2.0,58.0,0.0192,0.824001,"80.0,40.0,20.0,60.0,60.0",Stable Average
39140,4631,6,83.3333,1.714286,77.3333,0.0454,0.685301,"60.0,100.0,80.0,100.0,80.0,80.0",Steady High Performer
39141,4631,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39142,4631,5,64.0,-10.0,94.0,0.3676,0.278319,"80.0,80.0,80.0,20.0,60.0",Decliner
39143,4631,6,80.0,9.142857,48.0,0.4571,0.140357,"60.0,80.0,40.0,100.0,100.0,100.0",Improver
39144,4631,6,93.3333,-3.428571,105.3333,0.3857,0.188187,"100.0,100.0,100.0,80.0,100.0,80.0",Steady High Performer
39145,4631,6,70.0,9.714286,36.0,0.7506,0.025581,"40.0,60.0,60.0,80.0,100.0,80.0",Improver
39146,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39147,4631,6,96.6667,-1.714286,102.6667,0.1543,0.441113,"100.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39148,4631,5,88.0,0.0,88.0,0.0,1.0,"80.0,100.0,80.0,100.0,80.0",Steady High Performer
39149,4631,6,90.0,2.857143,80.0,0.102,0.53714,"60.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39150,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39151,4631,6,73.3333,4.571429,57.3333,0.1714,0.41443,"60.0,80.0,40.0,100.0,80.0,80.0",Steady High Performer
39152,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39153,4631,6,96.6667,2.857143,86.6667,0.4286,0.158302,"80.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39154,4631,6,70.0,2.857143,60.0,0.0649,0.626038,"80.0,40.0,60.0,100.0,60.0,80.0",Steady High Performer
39155,4631,6,83.3333,-0.571429,85.3333,0.005,0.893668,"80.0,100.0,60.0,100.0,80.0,80.0",Steady High Performer
39156,4631,6,93.3333,1.142857,89.3333,0.0429,0.693907,"80.0,100.0,100.0,100.0,80.0,100.0",Steady High Performer
39157,4631,6,63.3333,-0.571429,65.3333,0.0171,0.804726,"60.0,60.0,80.0,60.0,60.0,60.0",Steady High Performer
39158,4631,6,83.3333,1.714286,77.3333,0.0454,0.685301,"80.0,100.0,60.0,80.0,80.0,100.0",Steady High Performer
39159,4631,6,73.3333,-3.428571,85.3333,0.0964,0.549178,"80.0,80.0,60.0,80.0,100.0,40.0",Steady High Performer
39160,4631,6,86.6667,-2.285714,94.6667,0.0686,0.616186,"80.0,100.0,80.0,100.0,100.0,60.0",Steady High Performer
39161,4631,6,100.0,0.0,100.0,0.0,1.0,"100.0,100.0,100.0,100.0,100.0,100.0",Steady High Performer
39162,4631,6,93.3333,0.0,93.3333,0.0,1.0,"80.0,100.0,100.0,100.0,100.0,80.0",Steady High Performer
39163,4631,6,83.3333,1.714286,77.3333,0.0454,0.685301,"60.0,100.0,80.0,100.0,80.0,80.0",Steady High Performer
39164,4631,6,93.3333,3.428571,81.3333,0.3857,0.188187,"80.0,100.0,80.0,100.0,100.0,100.0",Steady High Performer
39165,4631,6,80.0,4.571429,64.0,0.4571,0.140357,"80.0,60.0,80.0,80.0,80.0,100.0",Steady High Performer
